"","LANG","ITEM","spec.know","spec.unkn","irr.nonsp","question","condit","indir.neg","dir.neg","compar","free.ch","neg.frag","Haspelmath","type"
"58155","fl1535","fl1535-1",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"18539","fl1535","fl1535-2",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"102356","fl1535","fl1535-3",0,1,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"76549","fl1535","fl1535-4",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"25552","fl1535","fl1535-5",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"24552","fl1536","fl1536-1",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"74954","fl1536","fl1536-2",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"25553","fl1536","fl1536-3",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"18954","fl1537","fl1537-1",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"102155","fl1537","fl1537-2",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"75762","fl1538","fl1538-1",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"270","fl1539","fl1539-1",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"15348","fl1539","fl1539-2",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"6445","fl1539","fl1539-3",1,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"12569","fl1539","fl1539-4",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"100561","fl1539","fl1539-5",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"25958","fl1540","fl1540-1",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"26160","fl1540","fl1540-2",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"7162","fl1540","fl1540-3",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"49756","fl1540","fl1540-4",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"26161","fl1540","fl1540-5",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"5883","fl1540","fl1540-6",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"44762","fl1541","fl1541-1",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"100770","fl1541","fl1541-2",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"44551","fl1541","fl1541-3",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"76550","fl1541","fl1541-4",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"83762","fl1541","fl1541-5",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"57767","fl1541","fl1541-6",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"32544","fl1541","fl1541-7",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"24150","fl1542","fl1542-1",0,0,0,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"6953","fl1542","fl1542-2",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"23954","fl1542","fl1542-3",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"50161","fl1543","fl1543-1",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"57768","fl1543","fl1543-2",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"459","fl1543","fl1543-3",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"19164","fl1544","fl1544-1",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"271","fl1544","fl1544-2",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"17349","fl1544","fl1544-3",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"18357","fl1544","fl1544-4",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"43967","fl1544","fl1544-5",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"358","fl1544","fl1544-6",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"26162","fl1545","fl1545-1",0,0,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"100955","fl1546","fl1546-1",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"101362","fl1546","fl1546-2",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"83553","fl1546","fl1546-3",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"50372","fl1547","fl1547-1",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"12760","fl1547","fl1547-2",0,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"100158","fl1547","fl1547-3",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"50162","fl1548","fl1548-1",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"63958","fl1549","fl1549-1",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"6152","fl1549","fl1549-2",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"18540","fl1550","fl1550-1",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"57769","fl1550","fl1550-2",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"49572","fl1550","fl1550-3",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"6742","fl1551","fl1551-1",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"102357","fl1551","fl1551-2",0,1,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"44162","fl1551","fl1551-3",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"58046","fl1551","fl1551-4",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"74955","fl1551","fl1551-5",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"6857","fl1551","fl1551-6",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"43761","fl1552","fl1552-1",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"25352","fl1552","fl1552-2",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"12570","fl1552","fl1552-3",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"17350","fl1552","fl1552-4",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"83369","fl1552","fl1552-5",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"17568","fl1552","fl1552-6",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"12250","fl1553","fl1553-1",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"75355","fl1553","fl1553-2",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"6446","fl1554","fl1554-1",1,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"24151","fl1554","fl1554-2",0,0,0,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"12846","fl1554","fl1554-3",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"100562","fl1554","fl1554-4",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"7265","fl1554","fl1554-5",1,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"18145","fl1554","fl1554-6",0,0,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"50550","fl1555","fl1555-1",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"57962","fl1555","fl1555-2",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"75157","fl1556","fl1556-1",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"41366","fl1556","fl1556-2",0,0,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"76551","fl1557","fl1557-1",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"43358","fl1557","fl1557-2",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"18146","fl1557","fl1557-3",0,0,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"101750","fl1557","fl1557-4",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"83954","fl1557","fl1557-5",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"5884","fl1557","fl1557-6",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"58047","fl1557","fl1557-7",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"100563","fl1558","fl1558-1",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"12571","fl1558","fl1558-2",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"100771","fl1559","fl1559-1",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"18358","fl1559","fl1559-2",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"24955","fl1559","fl1559-3",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"25959","fl1559","fl1559-4",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"50551","fl1559","fl1559-5",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"7266","fl1559","fl1559-6",1,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"41367","fl1560","fl1560-1",0,0,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"63378","fl1560","fl1560-2",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"460","fl1560","fl1560-3",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"6153","fl1560","fl1560-4",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"102156","fl1560","fl1560-5",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"74956","fl1561","fl1561-1",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"50373","fl1561","fl1561-2",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"359","fl1561","fl1561-3",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"555","fl1561","fl1561-4",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"49757","fl1561","fl1561-5",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"5763","fl1561","fl1561-6",0,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"32545","fl1562","fl1562-1",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"41559","fl1562","fl1562-2",0,1,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"785","fl1562","fl1562-3",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"83554","fl1562","fl1562-4",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"57963","fl1563","fl1563-1",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"58048","fl1563","fl1563-2",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"25763","fl1564","fl1564-1",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"49758","fl1564","fl1564-2",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"50374","fl1564","fl1564-3",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"24553","fl1564","fl1564-4",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"32752","fl1564","fl1564-5",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"12847","fl1565","fl1565-1",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"25554","fl1565","fl1565-2",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"44763","fl1565","fl1565-3",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"6651","fl1565","fl1565-4",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"17351","fl1565","fl1565-5",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"16962","fl1565","fl1565-6",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"461","fl1565","fl1565-7",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"50375","fl1566","fl1566-1",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"74547","fl1566","fl1566-2",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"76552","fl1566","fl1566-3",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"75356","fl1566","fl1566-4",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"50376","fl1566","fl1566-5",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"58156","fl1566","fl1566-6",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"49573","fl1567","fl1567-1",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"43762","fl1568","fl1568-1",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"12251","fl1568","fl1568-2",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"7163","fl1568","fl1568-3",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"40950","fl1568","fl1568-4",0,0,0,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"32753","fl1568","fl1568-5",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"6743","fl1569","fl1569-1",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"32343","fl1569","fl1569-2",0,1,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"50954","fl1569","fl1569-3",0,0,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"15954","fl1569","fl1569-4",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"43763","fl1569","fl1569-5",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"58459","fl1569","fl1569-6",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"51167","fl1570","fl1570-1",0,1,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"12761","fl1570","fl1570-2",0,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"100956","fl1570","fl1570-3",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"32344","fl1570","fl1570-4",0,1,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"18541","fl1570","fl1570-5",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"58049","fl1570","fl1570-6",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"50377","fl1570","fl1570-7",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"44764","fl1571","fl1571-1",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"17352","fl1571","fl1571-2",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"786","fl1572","fl1572-1",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"49355","fl1572","fl1572-2",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"100159","fl1572","fl1572-3",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"17353","fl1573","fl1573-1",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"23955","fl1573","fl1573-2",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"83763","fl1573","fl1573-3",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"100772","fl1574","fl1574-1",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"556","fl1574","fl1574-2",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"16963","fl1574","fl1574-3",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"15749","fl1574","fl1574-4",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"57770","fl1574","fl1574-5",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"24751","fl1574","fl1574-6",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"5885","fl1575","fl1575-1",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"16964","fl1575","fl1575-2",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"787","fl1575","fl1575-3",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"18955","fl1575","fl1575-4",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"43968","fl1575","fl1575-5",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"866","fl1575","fl1575-6",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"49356","fl1575","fl1575-7",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"867","fl1576","fl1576-1",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"49357","fl1576","fl1576-2",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"102157","fl1576","fl1576-3",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"17569","fl1576","fl1576-4",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"64050","fl1576","fl1576-5",1,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"23354","fl1577","fl1577-1",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"49759","fl1577","fl1577-2",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"63461","fl1577","fl1577-3",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"12252","fl1577","fl1577-4",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"75158","fl1577","fl1577-5",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"58350","fl1577","fl1577-6",0,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"100564","fl1578","fl1578-1",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"100160","fl1578","fl1578-2",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"23956","fl1578","fl1578-3",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"57771","fl1578","fl1578-4",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"74957","fl1578","fl1578-5",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"63379","fl1579","fl1579-1",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"12762","fl1579","fl1579-2",0,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"7267","fl1579","fl1579-3",1,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"83955","fl1579","fl1579-4",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"6954","fl1580","fl1580-1",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"26357","fl1580","fl1580-2",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"49760","fl1580","fl1580-3",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"100565","fl1580","fl1580-4",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"6652","fl1580","fl1580-5",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"24152","fl1580","fl1580-6",0,0,0,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"41560","fl1580","fl1580-7",0,1,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"44765","fl1581","fl1581-1",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"49761","fl1581","fl1581-2",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"100957","fl1581","fl1581-3",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"64051","fl1581","fl1581-4",1,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"101363","fl1581","fl1581-5",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"101563","fl1581","fl1581-6",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"25353","fl1582","fl1582-1",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"6567","fl1582","fl1582-2",0,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"48954","fl1582","fl1582-3",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"557","fl1582","fl1582-4",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"272","fl1582","fl1582-5",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"63462","fl1583","fl1583-1",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"43764","fl1584","fl1584-1",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"58050","fl1584","fl1584-2",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"58460","fl1585","fl1585-1",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"50378","fl1585","fl1585-2",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"15750","fl1586","fl1586-1",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"6955","fl1586","fl1586-2",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"26358","fl1586","fl1586-3",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"23957","fl1586","fl1586-4",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"558","fl1586","fl1586-5",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"6447","fl1586","fl1586-6",1,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"32546","fl1587","fl1587-1",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"63463","fl1587","fl1587-2",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"51168","fl1587","fl1587-3",0,1,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"12253","fl1587","fl1587-4",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"58461","fl1588","fl1588-1",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"25764","fl1588","fl1588-2",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"559","fl1588","fl1588-3",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"63959","fl1588","fl1588-4",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"17354","fl1588","fl1588-5",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"32547","fl1589","fl1589-1",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"32548","fl1589","fl1589-2",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"19165","fl1589","fl1589-3",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"75357","fl1589","fl1589-4",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"6448","fl1590","fl1590-1",1,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"23355","fl1590","fl1590-2",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"57964","fl1591","fl1591-1",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"6449","fl1591","fl1591-2",1,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"26359","fl1591","fl1591-3",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"18147","fl1591","fl1591-4",0,0,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"6383","fl1592","fl1592-1",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"44766","fl1592","fl1592-2",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"100161","fl1592","fl1592-3",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"83956","fl1593","fl1593-1",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"50552","fl1593","fl1593-2",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"49358","fl1593","fl1593-3",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"32754","fl1593","fl1593-4",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"75358","fl1593","fl1593-5",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"43150","fl1593","fl1593-6",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"43359","fl1594","fl1594-1",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"17570","fl1594","fl1594-2",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"40951","fl1594","fl1594-3",0,0,0,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"32549","fl1594","fl1594-4",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"49359","fl1595","fl1595-1",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"23356","fl1595","fl1595-2",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"18359","fl1595","fl1595-3",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"868","fl1595","fl1595-4",1,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"63772","fl1596","fl1596-1",0,0,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"18542","fl1596","fl1596-2",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"83370","fl1596","fl1596-3",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"32152","fl1597","fl1597-1",0,0,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"48955","fl1597","fl1597-2",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
