"LANG","ITEM","skflavor","suflavor","nsflavor","npiflavor","fciflavor","nqflavor","type"
"fl3276","fl3276-1",1,1,0,1,1,0,"artificial"
"fl3276","fl3276-2",1,1,1,0,1,1,"artificial"
"fl3276","fl3276-3",1,1,0,1,0,1,"artificial"
"fl3277","fl3277-1",1,0,0,0,0,0,"artificial"
"fl3277","fl3277-2",1,0,0,1,1,1,"artificial"
"fl3277","fl3277-3",1,0,0,1,0,0,"artificial"
"fl3278","fl3278-1",1,1,1,1,0,0,"artificial"
"fl3278","fl3278-2",1,0,0,1,1,1,"artificial"
"fl3278","fl3278-3",0,1,1,1,1,1,"artificial"
"fl3278","fl3278-4",1,1,1,0,1,0,"artificial"
"fl3278","fl3278-5",0,1,0,1,0,1,"artificial"
"fl3278","fl3278-6",0,0,0,0,0,1,"artificial"
"fl3279","fl3279-1",1,1,1,0,0,0,"artificial"
"fl3279","fl3279-2",1,1,1,0,1,0,"artificial"
"fl3280","fl3280-1",0,0,1,0,1,0,"artificial"
"fl3280","fl3280-2",0,0,0,1,0,0,"artificial"
"fl3280","fl3280-3",1,0,1,1,1,1,"artificial"
"fl3281","fl3281-1",0,1,1,0,1,1,"artificial"
"fl3281","fl3281-2",0,0,1,0,1,0,"artificial"
"fl3281","fl3281-3",1,1,1,0,1,1,"artificial"
"fl3281","fl3281-4",0,1,0,1,1,0,"artificial"
"fl3281","fl3281-5",0,0,1,1,0,0,"artificial"
"fl3281","fl3281-6",0,1,0,1,0,0,"artificial"
"fl3282","fl3282-1",0,1,1,0,0,1,"artificial"
"fl3283","fl3283-1",1,0,0,1,1,1,"artificial"
"fl3283","fl3283-2",0,1,0,1,0,0,"artificial"
"fl3284","fl3284-1",1,1,1,1,1,0,"artificial"
"fl3284","fl3284-2",0,0,1,0,0,0,"artificial"
"fl3285","fl3285-1",0,1,0,0,0,1,"artificial"
"fl3285","fl3285-2",1,1,0,1,0,1,"artificial"
"fl3285","fl3285-3",0,1,1,1,1,0,"artificial"
"fl3285","fl3285-4",0,0,1,1,1,1,"artificial"
"fl3285","fl3285-5",1,0,1,1,1,0,"artificial"
"fl3286","fl3286-1",0,0,0,0,1,0,"artificial"
"fl3286","fl3286-2",1,0,1,1,1,1,"artificial"
"fl3286","fl3286-3",1,1,0,1,1,1,"artificial"
"fl3287","fl3287-1",1,0,0,0,1,1,"artificial"
"fl3287","fl3287-2",1,1,0,1,0,0,"artificial"
"fl3287","fl3287-3",0,1,0,1,1,1,"artificial"
"fl3287","fl3287-4",0,0,0,1,1,0,"artificial"
"fl3287","fl3287-5",0,0,0,0,1,1,"artificial"
"fl3288","fl3288-1",1,1,1,1,0,1,"artificial"
"fl3288","fl3288-2",1,0,0,1,0,0,"artificial"
"fl3288","fl3288-3",1,0,1,0,0,1,"artificial"
"fl3288","fl3288-4",1,0,0,0,0,1,"artificial"
"fl3289","fl3289-1",0,0,0,1,1,1,"artificial"
"fl3290","fl3290-1",1,0,1,1,0,1,"artificial"
"fl3290","fl3290-2",1,1,1,1,1,1,"artificial"
"fl3291","fl3291-1",0,0,0,1,0,0,"artificial"
"fl3292","fl3292-1",0,1,1,0,1,0,"artificial"
"fl3292","fl3292-2",1,0,0,1,1,1,"artificial"
"fl3292","fl3292-3",1,1,0,0,1,0,"artificial"
"fl3292","fl3292-4",1,1,1,0,1,0,"artificial"
"fl3293","fl3293-1",1,0,1,1,1,0,"artificial"
"fl3293","fl3293-2",0,1,1,1,0,1,"artificial"
"fl3293","fl3293-3",0,0,1,0,1,0,"artificial"
"fl3293","fl3293-4",0,1,0,0,1,1,"artificial"
"fl3293","fl3293-5",0,1,0,0,0,1,"artificial"
"fl3293","fl3293-6",1,0,0,1,0,0,"artificial"
"fl3294","fl3294-1",1,1,0,0,1,0,"artificial"
"fl3294","fl3294-2",0,1,0,1,0,1,"artificial"
"fl3294","fl3294-3",1,0,0,1,1,1,"artificial"
"fl3294","fl3294-4",1,0,1,1,0,0,"artificial"
"fl3294","fl3294-5",0,0,1,1,1,1,"artificial"
"fl3295","fl3295-1",0,1,1,0,0,1,"artificial"
"fl3295","fl3295-2",1,1,0,0,1,1,"artificial"
"fl3295","fl3295-3",1,1,1,1,0,1,"artificial"
"fl3296","fl3296-1",0,1,0,1,0,0,"artificial"
"fl3296","fl3296-2",0,1,0,0,1,1,"artificial"
"fl3296","fl3296-3",1,0,1,1,1,0,"artificial"
"fl3296","fl3296-4",0,0,0,1,1,1,"artificial"
"fl3296","fl3296-5",0,0,0,1,1,0,"artificial"
"fl3297","fl3297-1",0,1,1,1,1,1,"artificial"
"fl3297","fl3297-2",0,1,0,1,0,1,"artificial"
"fl3297","fl3297-3",1,0,0,0,1,1,"artificial"
"fl3298","fl3298-1",1,0,1,1,0,1,"artificial"
"fl3298","fl3298-2",1,1,1,1,0,0,"artificial"
"fl3298","fl3298-3",1,1,1,1,0,0,"artificial"
"fl3298","fl3298-4",0,1,1,1,1,0,"artificial"
"fl3298","fl3298-5",0,1,1,1,1,0,"artificial"
"fl3298","fl3298-6",1,0,0,0,1,0,"artificial"
"fl3298","fl3298-7",1,0,0,0,0,1,"artificial"
"fl3299","fl3299-1",0,1,0,1,0,1,"artificial"
"fl3300","fl3300-1",1,1,0,1,0,1,"artificial"
"fl3301","fl3301-1",0,1,1,1,0,1,"artificial"
"fl3301","fl3301-2",1,1,0,0,0,0,"artificial"
"fl3301","fl3301-3",0,1,0,1,0,0,"artificial"
"fl3301","fl3301-4",1,1,0,1,1,1,"artificial"
"fl3301","fl3301-5",0,0,0,0,1,0,"artificial"
"fl3302","fl3302-1",0,1,0,1,0,0,"artificial"
"fl3302","fl3302-2",0,0,0,1,1,0,"artificial"
"fl3302","fl3302-3",1,1,0,1,1,0,"artificial"
"fl3302","fl3302-4",0,1,0,1,1,1,"artificial"
"fl3303","fl3303-1",0,0,1,0,1,0,"artificial"
"fl3303","fl3303-2",1,1,0,1,0,0,"artificial"
"fl3303","fl3303-3",0,0,0,0,1,1,"artificial"
"fl3304","fl3304-1",1,1,1,0,1,0,"artificial"
"fl3304","fl3304-2",1,0,0,0,1,1,"artificial"
"fl3304","fl3304-3",1,0,1,0,1,0,"artificial"
"fl3304","fl3304-4",0,0,1,0,1,0,"artificial"
"fl3304","fl3304-5",1,0,0,0,1,1,"artificial"
"fl3304","fl3304-6",1,0,0,1,1,1,"artificial"
"fl3305","fl3305-1",1,1,0,0,1,1,"artificial"
"fl3305","fl3305-2",1,1,1,1,1,0,"artificial"
"fl3305","fl3305-3",0,0,0,0,1,1,"artificial"
"fl3305","fl3305-4",1,0,1,1,0,0,"artificial"
"fl3305","fl3305-5",1,1,1,1,0,1,"artificial"
"fl3305","fl3305-6",1,1,0,1,0,0,"artificial"
"fl3305","fl3305-7",1,0,1,1,1,1,"artificial"
"fl3306","fl3306-1",1,0,1,1,1,0,"artificial"
"fl3306","fl3306-2",0,1,0,1,1,1,"artificial"
"fl3306","fl3306-3",0,1,0,0,0,1,"artificial"
"fl3306","fl3306-4",1,0,1,0,0,1,"artificial"
"fl3306","fl3306-5",1,1,0,0,1,1,"artificial"
"fl3306","fl3306-6",0,1,1,0,0,1,"artificial"
"fl3307","fl3307-1",0,0,1,1,0,0,"artificial"
"fl3307","fl3307-2",1,1,1,1,1,1,"artificial"
"fl3307","fl3307-3",1,1,1,1,1,0,"artificial"
"fl3308","fl3308-1",1,1,1,1,0,1,"artificial"
"fl3308","fl3308-2",0,0,1,1,1,1,"artificial"
"fl3308","fl3308-3",1,0,0,0,1,1,"artificial"
"fl3308","fl3308-4",0,0,1,1,0,0,"artificial"
"fl3308","fl3308-5",0,0,0,0,1,0,"artificial"
"fl3309","fl3309-1",0,1,0,1,0,1,"artificial"
"fl3310","fl3310-1",0,1,1,1,0,0,"artificial"
"fl3311","fl3311-1",0,0,0,0,0,1,"artificial"
"fl3311","fl3311-2",0,1,1,1,1,1,"artificial"
"fl3311","fl3311-3",0,0,1,0,0,1,"artificial"
"fl3312","fl3312-1",0,0,0,0,0,1,"artificial"
"fl3312","fl3312-2",1,0,1,1,0,1,"artificial"
"fl3312","fl3312-3",1,0,0,0,0,0,"artificial"
"fl3312","fl3312-4",0,0,0,1,0,0,"artificial"
"fl3313","fl3313-1",0,1,1,0,0,0,"artificial"
"fl3313","fl3313-2",0,1,0,0,1,1,"artificial"
"fl3313","fl3313-3",0,1,1,0,0,0,"artificial"
"fl3313","fl3313-4",0,0,1,1,0,0,"artificial"
"fl3313","fl3313-5",1,1,1,1,0,1,"artificial"
"fl3314","fl3314-1",0,0,0,0,1,1,"artificial"
"fl3315","fl3315-1",1,0,0,0,0,0,"artificial"
"fl3315","fl3315-2",1,1,0,1,1,1,"artificial"
"fl3315","fl3315-3",0,1,0,1,0,1,"artificial"
"fl3315","fl3315-4",1,1,0,0,0,1,"artificial"
"fl3315","fl3315-5",0,1,0,1,1,1,"artificial"
"fl3315","fl3315-6",0,0,0,1,1,0,"artificial"
"fl3316","fl3316-1",0,0,1,0,0,1,"artificial"
"fl3317","fl3317-1",0,1,0,1,1,1,"artificial"
"fl3318","fl3318-1",1,1,1,0,1,1,"artificial"
"fl3318","fl3318-2",1,0,1,0,1,1,"artificial"
"fl3319","fl3319-1",1,1,0,0,1,0,"artificial"
"fl3319","fl3319-2",1,0,0,0,1,1,"artificial"
"fl3319","fl3319-3",0,0,1,1,0,1,"artificial"
"fl3320","fl3320-1",0,1,1,0,1,1,"artificial"
"fl3320","fl3320-2",1,1,0,0,1,1,"artificial"
"fl3320","fl3320-3",0,0,0,0,1,1,"artificial"
"fl3320","fl3320-4",0,0,0,1,1,0,"artificial"
"fl3320","fl3320-5",0,0,1,1,1,1,"artificial"
"fl3320","fl3320-6",1,0,0,1,0,0,"artificial"
"fl3320","fl3320-7",1,0,1,0,0,0,"artificial"
"fl3321","fl3321-1",0,0,1,1,1,0,"artificial"
"fl3321","fl3321-2",1,0,0,0,1,0,"artificial"
"fl3322","fl3322-1",1,0,0,0,1,0,"artificial"
"fl3323","fl3323-1",0,1,1,1,0,0,"artificial"
"fl3323","fl3323-2",0,1,0,0,0,0,"artificial"
"fl3324","fl3324-1",0,0,1,0,1,0,"artificial"
"fl3324","fl3324-2",0,0,0,0,1,1,"artificial"
"fl3324","fl3324-3",0,1,0,0,1,1,"artificial"
"fl3324","fl3324-4",1,0,1,0,1,1,"artificial"
"fl3324","fl3324-5",0,1,0,1,1,1,"artificial"
"fl3324","fl3324-6",0,0,0,0,1,1,"artificial"
"fl3325","fl3325-1",0,1,0,1,1,1,"artificial"
"fl3325","fl3325-2",0,0,1,0,0,0,"artificial"
"fl3325","fl3325-3",0,1,0,1,0,1,"artificial"
"fl3326","fl3326-1",0,1,1,0,0,1,"artificial"
"fl3326","fl3326-2",0,0,0,1,1,1,"artificial"
"fl3326","fl3326-3",1,1,0,1,0,0,"artificial"
"fl3326","fl3326-4",1,0,1,1,1,0,"artificial"
"fl3327","fl3327-1",0,0,0,0,1,1,"artificial"
"fl3327","fl3327-2",1,1,0,0,0,0,"artificial"
"fl3327","fl3327-3",1,0,0,1,0,1,"artificial"
"fl3327","fl3327-4",1,1,0,0,0,0,"artificial"
"fl3327","fl3327-5",1,1,0,0,1,1,"artificial"
"fl3328","fl3328-1",1,0,0,1,1,1,"artificial"
"fl3328","fl3328-2",0,0,1,0,1,0,"artificial"
"fl3328","fl3328-3",0,0,1,1,1,0,"artificial"
"fl3328","fl3328-4",0,1,1,1,1,0,"artificial"
"fl3328","fl3328-5",0,0,1,0,1,0,"artificial"
"fl3329","fl3329-1",1,1,1,0,1,1,"artificial"
"fl3329","fl3329-2",0,1,0,0,0,1,"artificial"
"fl3329","fl3329-3",0,1,0,0,0,1,"artificial"
"fl3329","fl3329-4",1,1,1,1,1,0,"artificial"
"fl3329","fl3329-5",1,1,1,1,1,0,"artificial"
"fl3330","fl3330-1",1,0,0,0,1,1,"artificial"
"fl3330","fl3330-2",0,0,0,0,1,1,"artificial"
"fl3331","fl3331-1",1,1,0,0,1,1,"artificial"
"fl3331","fl3331-2",0,0,0,1,1,0,"artificial"
"fl3331","fl3331-3",1,0,0,1,0,1,"artificial"
"fl3331","fl3331-4",1,0,1,0,0,1,"artificial"
"fl3331","fl3331-5",1,0,0,1,0,1,"artificial"
"fl3332","fl3332-1",0,1,1,1,1,1,"artificial"
"fl3332","fl3332-2",1,0,1,0,0,1,"artificial"
"fl3332","fl3332-3",1,0,0,0,0,1,"artificial"
"fl3333","fl3333-1",0,0,1,1,0,0,"artificial"
"fl3333","fl3333-2",1,1,0,1,1,0,"artificial"
"fl3333","fl3333-3",0,0,1,1,1,0,"artificial"
"fl3333","fl3333-4",1,0,1,1,1,0,"artificial"
"fl3333","fl3333-5",0,0,1,1,0,0,"artificial"
"fl3333","fl3333-6",0,1,1,1,0,0,"artificial"
"fl3333","fl3333-7",1,0,0,0,0,1,"artificial"
"fl3334","fl3334-1",1,0,0,1,0,1,"artificial"
"fl3334","fl3334-2",1,1,1,1,0,0,"artificial"
"fl3334","fl3334-3",0,0,0,1,0,0,"artificial"
"fl3334","fl3334-4",1,0,1,1,0,1,"artificial"
"fl3334","fl3334-5",1,1,0,1,1,1,"artificial"
"fl3334","fl3334-6",0,0,1,0,0,1,"artificial"
"fl3335","fl3335-1",0,0,1,0,0,1,"artificial"
"fl3335","fl3335-2",1,1,1,1,0,0,"artificial"
"fl3335","fl3335-3",0,1,0,0,1,1,"artificial"
"fl3335","fl3335-4",1,1,1,1,1,0,"artificial"
"fl3335","fl3335-5",0,0,1,1,1,0,"artificial"
"fl3336","fl3336-1",0,1,0,1,1,1,"artificial"
"fl3336","fl3336-2",1,1,0,1,1,0,"artificial"
"fl3336","fl3336-3",1,1,0,1,0,0,"artificial"
"fl3336","fl3336-4",0,1,1,1,1,0,"artificial"
"fl3337","fl3337-1",1,0,1,1,0,1,"artificial"
"fl3337","fl3337-2",1,1,1,0,0,0,"artificial"
"fl3337","fl3337-3",1,0,1,0,1,0,"artificial"
"fl3337","fl3337-4",1,1,1,1,1,0,"artificial"
"fl3337","fl3337-5",1,0,1,0,0,0,"artificial"
"fl3337","fl3337-6",1,0,1,1,1,1,"artificial"
"fl3338","fl3338-1",0,0,0,1,0,1,"artificial"
"fl3338","fl3338-2",0,1,1,1,0,1,"artificial"
"fl3338","fl3338-3",1,0,0,0,1,1,"artificial"
"fl3339","fl3339-1",0,0,1,0,1,0,"artificial"
"fl3339","fl3339-2",1,0,0,1,1,1,"artificial"
"fl3340","fl3340-1",0,1,1,1,0,0,"artificial"
"fl3340","fl3340-2",1,1,1,1,1,1,"artificial"
"fl3340","fl3340-3",0,0,0,0,1,1,"artificial"
"fl3340","fl3340-4",0,0,1,0,0,0,"artificial"
"fl3340","fl3340-5",1,0,1,1,1,0,"artificial"
"fl3340","fl3340-6",0,0,1,0,0,0,"artificial"
"fl3340","fl3340-7",0,1,1,0,0,0,"artificial"
"fl3341","fl3341-1",0,1,0,1,0,0,"artificial"
"fl3341","fl3341-2",0,1,0,0,0,1,"artificial"
"fl3341","fl3341-3",0,0,1,1,0,1,"artificial"
"fl3341","fl3341-4",0,0,0,0,1,0,"artificial"
"fl3341","fl3341-5",0,0,0,1,1,1,"artificial"
"fl3341","fl3341-6",0,1,1,0,1,0,"artificial"
"fl3342","fl3342-1",1,1,0,0,0,1,"artificial"
"fl3342","fl3342-2",0,0,1,1,0,1,"artificial"
"fl3342","fl3342-3",0,0,0,0,0,1,"artificial"
"fl3342","fl3342-4",0,1,0,0,1,0,"artificial"
"fl3342","fl3342-5",0,1,0,1,1,0,"artificial"
"fl3342","fl3342-6",0,0,0,0,0,1,"artificial"
"fl3343","fl3343-1",1,0,0,0,1,0,"artificial"
"fl3343","fl3343-2",0,1,1,1,1,1,"artificial"
"fl3343","fl3343-3",0,1,1,0,1,1,"artificial"
"fl3343","fl3343-4",0,0,0,0,1,1,"artificial"
"fl3344","fl3344-1",0,0,1,0,1,0,"artificial"
"fl3344","fl3344-2",0,1,1,1,0,0,"artificial"
"fl3345","fl3345-1",0,0,1,0,0,1,"artificial"
"fl3345","fl3345-2",1,1,0,0,0,1,"artificial"
"fl3345","fl3345-3",0,0,1,1,1,1,"artificial"
"fl3346","fl3346-1",1,0,1,1,1,0,"artificial"
"fl3347","fl3347-1",1,0,1,0,1,0,"artificial"
"fl3348","fl3348-1",0,0,0,1,1,0,"artificial"
"fl3348","fl3348-2",0,1,1,1,0,0,"artificial"
"fl3349","fl3349-1",0,1,0,1,1,0,"artificial"
"fl3349","fl3349-2",1,0,1,1,1,1,"artificial"
"fl3349","fl3349-3",0,1,1,0,1,0,"artificial"
"fl3349","fl3349-4",0,0,0,1,1,0,"artificial"
"fl3350","fl3350-1",0,1,0,0,1,1,"artificial"
"fl3351","fl3351-1",0,1,1,0,0,1,"artificial"
"fl3352","fl3352-1",1,1,0,1,1,0,"artificial"
"fl3353","fl3353-1",0,0,0,1,0,1,"artificial"
"fl3353","fl3353-2",1,0,0,0,0,0,"artificial"
"fl3353","fl3353-3",1,1,1,0,0,0,"artificial"
"fl3353","fl3353-4",0,1,1,1,0,1,"artificial"
"fl3353","fl3353-5",1,1,1,1,1,1,"artificial"
"fl3354","fl3354-1",1,0,1,0,0,1,"artificial"
"fl3355","fl3355-1",1,0,0,0,1,1,"artificial"
"fl3355","fl3355-2",1,1,1,1,1,1,"artificial"
"fl3355","fl3355-3",1,0,1,1,0,0,"artificial"
"fl3356","fl3356-1",1,0,1,0,0,0,"artificial"
"fl3356","fl3356-2",1,1,0,1,0,1,"artificial"
"fl3356","fl3356-3",0,1,1,0,0,1,"artificial"
"fl3356","fl3356-4",1,0,0,0,0,0,"artificial"
"fl3356","fl3356-5",1,0,0,1,0,1,"artificial"
"fl3356","fl3356-6",1,0,0,1,0,0,"artificial"
"fl3356","fl3356-7",0,1,0,0,0,0,"artificial"
"fl3357","fl3357-1",1,0,1,0,1,1,"artificial"
"fl3357","fl3357-2",0,1,1,1,1,0,"artificial"
"fl3357","fl3357-3",1,1,0,0,1,1,"artificial"
"fl3357","fl3357-4",0,1,0,1,1,1,"artificial"
"fl3357","fl3357-5",0,0,1,0,1,0,"artificial"
"fl3358","fl3358-1",1,0,1,1,1,0,"artificial"
"fl3358","fl3358-2",0,0,0,1,1,0,"artificial"
"fl3358","fl3358-3",0,1,1,0,0,1,"artificial"
"fl3358","fl3358-4",0,1,1,1,1,1,"artificial"
"fl3359","fl3359-1",0,1,0,1,0,1,"artificial"
"fl3359","fl3359-2",1,0,0,1,1,1,"artificial"
"fl3359","fl3359-3",1,1,0,0,0,1,"artificial"
"fl3360","fl3360-1",0,0,1,0,1,0,"artificial"
"fl3361","fl3361-1",1,1,0,1,0,0,"artificial"
"fl3361","fl3361-2",1,1,1,0,1,0,"artificial"
"fl3362","fl3362-1",1,0,1,1,0,0,"artificial"
"fl3362","fl3362-2",0,1,0,0,1,0,"artificial"
"fl3362","fl3362-3",1,0,1,0,1,0,"artificial"
"fl3362","fl3362-4",0,1,0,1,1,1,"artificial"
"fl3362","fl3362-5",1,0,0,0,1,0,"artificial"
"fl3362","fl3362-6",1,1,0,1,0,1,"artificial"
"fl3362","fl3362-7",1,0,0,0,0,0,"artificial"
"fl3363","fl3363-1",0,0,0,1,1,0,"artificial"
"fl3363","fl3363-2",0,1,1,1,0,0,"artificial"
"fl3363","fl3363-3",1,1,0,1,0,0,"artificial"
"fl3363","fl3363-4",0,1,1,1,1,1,"artificial"
"fl3364","fl3364-1",0,0,1,0,0,0,"artificial"
"fl3364","fl3364-2",1,1,0,1,1,0,"artificial"
"fl3364","fl3364-3",0,1,0,1,1,1,"artificial"
"fl3364","fl3364-4",0,0,1,0,0,0,"artificial"
"fl3364","fl3364-5",1,1,1,0,1,0,"artificial"
"fl3364","fl3364-6",0,1,0,1,0,0,"artificial"
"fl3365","fl3365-1",0,1,1,1,0,1,"artificial"
"fl3365","fl3365-2",1,0,1,0,1,0,"artificial"
"fl3365","fl3365-3",0,1,1,1,1,1,"artificial"
"fl3365","fl3365-4",0,0,0,0,0,1,"artificial"
"fl3365","fl3365-5",0,1,1,0,1,0,"artificial"
"fl3365","fl3365-6",0,0,0,1,0,0,"artificial"
"fl3365","fl3365-7",1,1,0,0,0,1,"artificial"
"fl3366","fl3366-1",1,1,0,0,1,1,"artificial"
"fl3366","fl3366-2",1,1,1,1,0,1,"artificial"
"fl3366","fl3366-3",1,1,1,0,1,1,"artificial"
"fl3366","fl3366-4",1,0,1,0,1,0,"artificial"
"fl3366","fl3366-5",1,1,0,0,1,1,"artificial"
"fl3367","fl3367-1",1,1,1,0,0,0,"artificial"
"fl3368","fl3368-1",1,1,1,1,0,1,"artificial"
"fl3368","fl3368-2",1,0,0,1,1,1,"artificial"
"fl3368","fl3368-3",0,0,0,0,0,1,"artificial"
"fl3368","fl3368-4",1,1,1,1,1,0,"artificial"
"fl3368","fl3368-5",0,0,0,1,1,1,"artificial"
"fl3368","fl3368-6",1,1,0,1,0,1,"artificial"
"fl3369","fl3369-1",0,0,0,1,1,1,"artificial"
"fl3369","fl3369-2",0,1,1,1,0,1,"artificial"
"fl3369","fl3369-3",0,0,1,1,1,0,"artificial"
"fl3369","fl3369-4",1,1,0,0,0,1,"artificial"
"fl3370","fl3370-1",0,0,0,1,0,0,"artificial"
"fl3371","fl3371-1",1,1,1,0,1,1,"artificial"
"fl3371","fl3371-2",1,1,1,0,1,1,"artificial"
"fl3371","fl3371-3",1,0,1,1,0,0,"artificial"
"fl3372","fl3372-1",1,0,0,1,0,0,"artificial"
"fl3372","fl3372-2",0,1,1,0,1,0,"artificial"
"fl3372","fl3372-3",1,0,1,0,1,0,"artificial"
"fl3372","fl3372-4",1,0,1,1,0,0,"artificial"
"fl3373","fl3373-1",0,0,1,1,1,1,"artificial"
"fl3373","fl3373-2",0,0,0,0,0,1,"artificial"
"fl3373","fl3373-3",0,1,0,1,1,0,"artificial"
"fl3373","fl3373-4",1,0,1,1,0,0,"artificial"
"fl3373","fl3373-5",0,1,1,0,0,0,"artificial"
"fl3373","fl3373-6",0,1,0,0,0,1,"artificial"
"fl3373","fl3373-7",0,0,0,1,0,1,"artificial"
"fl3374","fl3374-1",0,1,0,0,0,0,"artificial"
"fl3374","fl3374-2",1,0,1,0,1,1,"artificial"
"fl3374","fl3374-3",1,1,0,0,0,1,"artificial"
"fl3375","fl3375-1",0,1,1,1,0,0,"artificial"
"fl3375","fl3375-2",1,1,0,0,1,1,"artificial"
"fl3375","fl3375-3",0,1,0,0,0,1,"artificial"
"fl3375","fl3375-4",0,0,1,0,1,1,"artificial"
"fl3375","fl3375-5",1,1,1,1,1,0,"artificial"
"fl3375","fl3375-6",0,1,0,1,0,1,"artificial"
"fl3375","fl3375-7",0,0,1,0,1,0,"artificial"
"fl3376","fl3376-1",0,0,0,1,0,1,"artificial"
"fl3376","fl3376-2",1,0,0,0,0,1,"artificial"
"fl3376","fl3376-3",0,1,0,1,0,1,"artificial"
"fl3376","fl3376-4",1,0,0,1,0,0,"artificial"
"fl3377","fl3377-1",0,0,1,0,0,0,"artificial"
"fl3377","fl3377-2",1,0,1,0,0,0,"artificial"
"fl3377","fl3377-3",0,1,0,1,1,0,"artificial"
"fl3377","fl3377-4",0,0,1,0,0,0,"artificial"
"fl3377","fl3377-5",0,0,1,0,1,0,"artificial"
"fl3377","fl3377-6",0,0,0,0,1,0,"artificial"
"fl3378","fl3378-1",1,0,1,1,0,0,"artificial"
"fl3379","fl3379-1",1,1,0,0,1,0,"artificial"
"fl3380","fl3380-1",1,1,1,0,1,1,"artificial"
"fl3380","fl3380-2",0,1,1,1,0,1,"artificial"
"fl3381","fl3381-1",0,1,0,1,0,0,"artificial"
"fl3382","fl3382-1",0,1,0,0,1,1,"artificial"
"fl3382","fl3382-2",1,1,1,1,1,1,"artificial"
"fl3382","fl3382-3",0,1,0,0,1,0,"artificial"
"fl3382","fl3382-4",0,0,0,1,1,0,"artificial"
"fl3382","fl3382-5",1,1,0,1,0,0,"artificial"
"fl3382","fl3382-6",0,0,0,0,0,1,"artificial"
"fl3382","fl3382-7",1,0,1,1,1,1,"artificial"
"fl3383","fl3383-1",1,1,1,0,1,0,"artificial"
"fl3383","fl3383-2",0,0,1,0,0,1,"artificial"
"fl3384","fl3384-1",1,1,0,0,1,1,"artificial"
"fl3384","fl3384-2",1,0,1,0,1,0,"artificial"
"fl3385","fl3385-1",0,0,0,0,1,0,"artificial"
"fl3385","fl3385-2",1,0,0,1,0,0,"artificial"
"fl3385","fl3385-3",0,1,0,0,1,0,"artificial"
"fl3385","fl3385-4",0,1,0,1,1,1,"artificial"
"fl3386","fl3386-1",1,1,1,1,0,1,"artificial"
"fl3386","fl3386-2",0,1,0,0,0,0,"artificial"
"fl3387","fl3387-1",1,0,0,1,0,1,"artificial"
"fl3387","fl3387-2",1,1,1,0,1,0,"artificial"
"fl3387","fl3387-3",1,1,0,0,1,1,"artificial"
"fl3388","fl3388-1",0,0,0,1,1,1,"artificial"
"fl3389","fl3389-1",0,0,1,1,0,1,"artificial"
"fl3389","fl3389-2",0,0,0,1,0,0,"artificial"
"fl3389","fl3389-3",1,1,0,0,1,0,"artificial"
"fl3389","fl3389-4",1,1,0,0,1,1,"artificial"
"fl3389","fl3389-5",0,1,0,1,1,1,"artificial"
"fl3390","fl3390-1",0,0,0,0,1,0,"artificial"
"fl3390","fl3390-2",0,0,0,0,0,1,"artificial"
"fl3391","fl3391-1",1,0,0,0,0,1,"artificial"
"fl3391","fl3391-2",1,1,0,0,0,1,"artificial"
"fl3391","fl3391-3",0,0,1,1,1,1,"artificial"
"fl3391","fl3391-4",1,0,1,1,1,1,"artificial"
"fl3392","fl3392-1",1,1,0,0,0,0,"artificial"
"fl3392","fl3392-2",1,0,1,0,0,1,"artificial"
"fl3392","fl3392-3",0,1,0,1,1,1,"artificial"
"fl3392","fl3392-4",0,1,1,0,0,1,"artificial"
"fl3392","fl3392-5",0,1,1,0,0,1,"artificial"
"fl3393","fl3393-1",0,0,1,0,0,1,"artificial"
"fl3393","fl3393-2",0,1,1,1,0,1,"artificial"
"fl3393","fl3393-3",0,0,1,0,1,0,"artificial"
"fl3393","fl3393-4",0,0,1,0,0,1,"artificial"
"fl3393","fl3393-5",1,0,0,1,1,0,"artificial"
"fl3393","fl3393-6",0,0,1,0,0,0,"artificial"
"fl3394","fl3394-1",1,0,0,0,1,1,"artificial"
"fl3395","fl3395-1",1,1,1,0,1,0,"artificial"
"fl3396","fl3396-1",1,1,1,0,1,0,"artificial"
"fl3396","fl3396-2",0,1,0,0,1,1,"artificial"
"fl3396","fl3396-3",0,0,0,0,1,1,"artificial"
"fl3396","fl3396-4",1,0,1,0,1,0,"artificial"
"fl3396","fl3396-5",1,1,1,1,0,1,"artificial"
"fl3396","fl3396-6",1,1,0,0,0,0,"artificial"
"fl3397","fl3397-1",0,0,1,0,0,1,"artificial"
"fl3397","fl3397-2",1,1,0,0,0,1,"artificial"
"fl3398","fl3398-1",0,0,0,1,1,1,"artificial"
"fl3398","fl3398-2",1,1,0,0,0,1,"artificial"
"fl3399","fl3399-1",1,0,0,1,0,0,"artificial"
"fl3399","fl3399-2",0,1,0,0,0,0,"artificial"
"fl3399","fl3399-3",0,1,1,1,1,0,"artificial"
"fl3399","fl3399-4",1,1,0,0,1,0,"artificial"
"fl3399","fl3399-5",1,0,0,0,0,1,"artificial"
"fl3400","fl3400-1",0,0,1,0,0,1,"artificial"
"fl3400","fl3400-2",1,1,0,1,1,0,"artificial"
"fl3400","fl3400-3",0,0,1,1,1,0,"artificial"
"fl3401","fl3401-1",1,0,1,0,1,1,"artificial"
"fl3401","fl3401-2",0,1,0,1,1,1,"artificial"
"fl3401","fl3401-3",0,0,1,1,1,0,"artificial"
